sep=,
DeviceTag:,Thigh
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-04-15_09:59:44_804 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
507,1594000803,7.082431,-47.711426,2.934529
508,1594017470,6.883946,-47.151752,3.135011
509,1594034137,6.711196,-46.557022,3.329193
510,1594050804,6.559729,-45.940639,3.497236
511,1594067471,6.473822,-45.309292,3.645907
512,1594084138,6.428777,-44.669491,3.766240
513,1594100805,6.380099,-44.049297,3.853621
514,1594117472,6.287106,-43.470280,3.900653
515,1594134139,6.145788,-42.933456,3.913919
516,1594150806,6.033453,-42.438370,3.915647
517,1594167473,5.990460,-41.975979,3.905302
518,1594184140,5.982764,-41.554092,3.893368
519,1594200807,6.003303,-41.190918,3.877369
520,1594217474,6.028587,-40.891647,3.850857
521,1594234141,6.064988,-40.638580,3.797016
522,1594250808,6.099856,-40.433960,3.721600
523,1594267475,6.129831,-40.292274,3.618295
524,1594284142,6.163106,-40.183826,3.515879
525,1594300809,6.196773,-40.098164,3.413684
526,1594317476,6.253040,-40.021763,3.323432
527,1594334143,6.314786,-39.947838,3.246174
528,1594350810,6.357906,-39.872887,3.186788
529,1594367477,6.407025,-39.782665,3.137505
530,1594384144,6.460072,-39.671322,3.094450
531,1594400811,6.511371,-39.534706,3.050659
532,1594417478,6.528258,-39.379086,3.007857
533,1594434145,6.524061,-39.209370,2.980232
534,1594450812,6.518943,-39.010551,2.978618
535,1594467479,6.493653,-38.784321,3.001055
536,1594484146,6.462068,-38.532028,3.050547
537,1594500813,6.415097,-38.257996,3.113650
538,1594517480,6.351810,-37.963570,3.177737
539,1594534147,6.279259,-37.656845,3.242890
540,1594550814,6.168375,-37.351097,3.302576
541,1594567481,6.051083,-37.048859,3.371681
542,1594584148,5.973861,-36.738312,3.442552
543,1594600815,5.906276,-36.433723,3.504382
544,1594617482,5.821757,-36.149345,3.557758
