sep=,
DeviceTag:,Shank
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-04-15_09:59:44_798 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
516,1594134139,11.337540,-62.544632,0.039522
517,1594150806,12.356630,-63.181114,-0.477795
518,1594167473,13.312281,-63.786339,-0.949629
519,1594184140,14.098883,-64.371689,-1.352302
520,1594200807,14.617414,-64.948112,-1.663732
521,1594217474,14.985952,-65.496956,-1.910336
522,1594234141,15.292939,-66.018364,-2.103664
523,1594250808,15.540457,-66.524521,-2.238215
524,1594267475,15.707451,-67.056656,-2.348364
525,1594284142,15.856991,-67.598465,-2.449692
526,1594300809,15.992565,-68.171761,-2.552205
527,1594317476,16.141373,-68.788109,-2.675576
528,1594334143,16.230110,-69.465607,-2.823606
529,1594350810,16.305988,-70.201508,-3.014990
530,1594367477,16.443581,-70.994270,-3.289846
531,1594384144,16.717257,-71.835571,-3.664498
532,1594400811,17.156168,-72.719795,-4.146557
533,1594417478,17.773010,-73.637863,-4.761824
534,1594434145,18.647820,-74.580254,-5.573101
535,1594450812,19.368261,-75.591713,-6.549253
536,1594467479,20.363653,-76.625725,-7.814212
537,1594484146,21.815731,-77.666374,-9.491506
538,1594500813,23.779940,-78.711823,-11.620991
539,1594517480,26.312109,-79.749039,-14.243762
540,1594534147,29.427092,-80.771034,-17.459339
541,1594550814,33.383965,-81.748077,-21.440361
542,1594567481,38.311523,-82.664307,-26.398504
543,1594584148,44.122486,-83.551994,-32.450153
544,1594600815,51.414276,-84.358093,-40.058495
545,1594617482,60.752804,-85.008415,-49.672058
546,1594634149,72.051033,-85.470703,-61.234818
547,1594650816,84.696152,-85.708832,-74.113403
548,1594667483,97.465370,-85.724701,-87.108650
549,1594684150,109.211044,-85.529510,-99.051857
550,1594700817,119.204956,-85.175255,-109.237801
551,1594717484,127.326378,-84.712608,-117.539528
552,1594734151,133.847610,-84.172272,-124.230667
553,1594750818,139.078476,-83.594093,-129.617218
554,1594767485,143.294189,-82.992744,-134.004135
555,1594784152,146.720627,-82.382484,-137.604599
556,1594800819,149.615753,-81.759315,-140.634964
557,1594817486,152.145676,-81.131355,-143.322723
558,1594834153,154.323135,-80.500069,-145.700974
559,1594850820,156.159622,-79.853050,-147.739212
